adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/54HEQPoD7zWGGaCusDnDBG3aCFO.jpg,99,419546,en,HyperNormalisation,"We live in a world where the powerful deceive us. We know they lie. They know we know they lie. They do not care. We say we care, but we do nothing, and nothing ever changes. It is normal. Welcome to the post-truth world. How we got to where we are now…",13.753,/tTqI2xoB7cGO7HASB22Sss6x44J.jpg,2016-10-25,HyperNormalisation,False,7.4,121
False,/1stUIsjawROZxjiCMtqqXqgfZWC.jpg,12,672,en,Harry Potter and the Chamber of Secrets,"Cars fly, trees fight back, and a mysterious house-elf comes to warn Harry Potter at the start of his second year at Hogwarts. Adventure and danger await when bloody writing on a wall announces: The Chamber Of Secrets Has Been Opened. To save Hogwarts will require all of Harry, Ron and Hermione’s magical abilities and courage.",259.036,/sdEOH0992YZ0QSxgXNIGLq1ToUi.jpg,2002-11-13,Harry Potter and the Chamber of Secrets,False,7.72,21133
False,/gg4zZoTggZmpAQ32qIrP5dtnkEZ.jpg,28,891699,en,Silent Night,"A tormented father witnesses his young son die when caught in a gang's crossfire on Christmas Eve. While recovering from a wound that costs him his voice, he makes vengeance his life's mission and embarks on a punishing training regimen in order to avenge his son's death.",186.001,/nJCP1ZNTPKlZ7S0Kv3gbmuraAT4.jpg,2023-11-30,Silent Night,False,6.3,543
False,/hziiv14OpD73u9gAak4XDDfBKa2.jpg,12,671,en,Harry Potter and the Philosopher's Stone,"Harry Potter has lived under the stairs at his aunt and uncle's house his whole life. But on his 11th birthday, he learns he's a powerful wizard—with a place waiting for him at the Hogwarts School of Witchcraft and Wizardry. As he learns to harness his newfound powers with the help of the school's kindly headmaster, Harry uncovers the truth about his parents' deaths—and about the villain who's to blame.",188.224,/wuMc08IPKEatf9rnMNXvIDxqP4W.jpg,2001-11-16,Harry Potter and the Philosopher's Stone,False,7.914,26348
False,/8X2ldTImcNyBAnFs0JSDaetNnCz.jpg,27,532973,en,Hell House LLC II: The Abaddon Hotel,"Eight years after the opening night tragedy of HELL HOUSE LLC, many unanswered questions remain. Thanks to an anonymous tip, an investigative journalist is convinced that key evidence is hidden inside the abandoned Abaddon Hotel. She assembles a team to break into the hotel in hopes of discovering the truth. But the source of the tip and the secrets of the Abaddon Hotel are more horrifying than any of them could have imagined.",28.695,/chFGqQVmEmskFKXZEbp4hYVT5IM.jpg,2018-09-14,Hell House LLC II: The Abaddon Hotel,False,5.581,135
False,/jOWgFmD1H5t6nL7ChbmX8oDFUZl.jpg,10749,520172,en,Happiest Season,A young woman's plans to propose to her girlfriend while at her family's annual holiday party are upended when she discovers her partner hasn't yet come out to her conservative parents.,24.952,/vzec9kkOSE93tygyfOktedkeOQ.jpg,2020-11-26,Happiest Season,False,7.272,1113
False,/oPYJ1artbj7x8zgpJJkQMp0mNTW.jpg,28,1149381,pl,Operacja: Soulcatcher,A military contractor hired to seize a weapon that turns people into savage killers seeks revenge when his brother falls victim to the device.,46.831,/l1f9JSPjCfNftigEii1SDK1g2b3.jpg,2023-08-02,Soulcatcher,False,6.467,257
False,/AeMtzbw7shxtLvwKKqeITabpTrD.jpg,10751,137116,en,Smurfs: The Lost Village,"In this fully animated, all-new take on the Smurfs, a mysterious map sets Smurfette and her friends Brainy, Clumsy and Hefty on an exciting race through the Forbidden Forest leading to the discovery of the biggest secret in Smurf history.",34.753,/swt9crREg1UcKgg3wGWfoFNlXOz.jpg,2017-03-23,Smurfs: The Lost Village,False,6.306,1365
False,/cIXSZnfdRV5xh9bs4Cnv3OryGS2.jpg,18,10802,en,Showgirls,"Fresh to Las Vegas with no connections, Nomi Malone takes a job as an exotic dancer. Her talents are quickly noticed by Cristal, a headlining dancer who senses an opportunity to bolster her own act. But Nomi won’t play second fiddle and soon begins her venomous path to the top, ruthlessly backstabbing anyone who gets in her way.",40.992,/atjtGFIIt9QMGf9ELyboq5cl466.jpg,1995-09-22,Showgirls,False,5.54,1158
False,/jFcFoKNfawXt7k2LusYK3VMkcY7.jpg,18,36887,de,Der neue Schulmädchen-Report 2. Teil: Was Eltern den Schlaf raubt,"After the big success of the first part the film-makers apparently felt pressured to launch a new ""investigation"" and gather new material. Therefore, Friedrich von Thun again ventures out into the streets, this time of Berlin, to ask schoolgirls about their sexual experiences. The invinted guests talk about (allegedly) true events. Schoolgirls that seduce their teachers, runaway girls that have been robbed and who have to prostitute themselves or innocent girls that have been drugged and raped...",19.653,/tGvB7C5RTtk0kQhV92iJpsmBSu1.jpg,1971-08-26,Schoolgirl Report Part 2: What Keeps Parents Awake at Night,False,5.3,24
False,/i029nsMandwS8XjF2zbzACvzXWz.jpg,16,532323,ja,劇場版 SHIROBAKO,"Four years after the events of SHIROBAKO the series, Musashino Animation has gone through unprecedented changes and things are looking bleak for the studio. One day, Aoi Miyamori is offered a role managing a new theatrical animation project. With only a few months left before the deadline, can MusAni complete the project in its current state? It’s up to Aoi to work alongside both familiar faces and new to finish the project in time!",17.454,/klW9il9TNmyCDYg3p7ZGgMSsc22.jpg,2020-02-29,SHIROBAKO The Movie,False,7.2,17
False,/z0yrbMYnUIF8kKxnNMSFGAWoG3d.jpg,878,513324,en,Higher Power,"When the Universe decides what it wants, it's pointless to resist. With his family's life at stake, Joseph Steadman finds himself the unwilling test subject of a maniacal scientist in a battle that could save the world – or destroy it.",14.117,/cplMeBlGdkpDzypHRKZ64BrpLoL.jpg,2018-05-11,Higher Power,False,5.043,81
False,/94yks3tu3rMhKPn3ga28Z6yPRWR.jpg,27,551608,en,Haunting on Fraternity Row,"A fraternity house throws their big ""Winter Luau"" party but when fraternity brothers and coeds begin dying horrible deaths they discover an evil entity has taken over the house.",194.797,/7Y9EsHwk61JcXbPjGndZrEwPuog.jpg,2018-11-02,Haunting on Fraternity Row,False,5.622,37
False,/vdpE5pjJVql5aD6pnzRqlFmgxXf.jpg,18,906126,es,La sociedad de la nieve,"On October 13, 1972, Uruguayan Air Force Flight 571, chartered to take a rugby team to Chile, crashes into a glacier in the heart of the Andes.",171.638,/2e853FDVSIso600RqAMunPxiZjq.jpg,2023-12-15,Society of the Snow,False,8.069,2334
False,/sRvXNDItGlWCqtO3j6wks52FmbD.jpg,16,808,en,Shrek,"It ain't easy bein' green -- especially if you're a likable (albeit smelly) ogre named Shrek. On a mission to retrieve a gorgeous princess from the clutches of a fire-breathing dragon, Shrek teams up with an unlikely compatriot -- a wisecracking donkey.",160.433,/iB64vpL3dIObOtMZgX3RqdVdQDc.jpg,2001-05-18,Shrek,False,7.738,16371
False,/uUJp5I4IbzuhdUiEx4R9OAoFpbz.jpg,27,951491,en,Saw X,"Between the events of 'Saw' and 'Saw II', a sick and desperate John Kramer travels to Mexico for a risky and experimental medical procedure in hopes of a miracle cure for his cancer, only to discover the entire operation is a scam to defraud the most vulnerable. Armed with a newfound purpose, the infamous serial killer returns to his work, turning the tables on the con artists in his signature visceral way through devious, deranged, and ingenious traps.",169.392,/aQPeznSu7XDTrrdCtT5eLiu52Yu.jpg,2023-09-27,Saw X,False,7.322,1589
False,/70xJCPOvP16XnrtO9WSkCek12sv.jpg,18,616651,en,Stillwater,"Bill Baker, an American oil-rig roughneck from Oklahoma, travels to Marseille to visit his estranged daughter, Allison, who is in prison for a murder she claims she did not commit. Confronted with language barriers, cultural differences, and a complicated legal system, Bill builds a new life for himself in France as he makes it his personal mission to exonerate his daughter.",53.5,/cPdmPwcIcmu0ugfKcdFtI3vmOJq.jpg,2021-07-29,Stillwater,False,6.64,1128
False,/xzXPybvwRXGIU5Bbw68YHVkTUW2.jpg,35,427900,en,Home Again,Life for a single mom in Los Angeles takes an unexpected turn when she allows three young guys to move in with her.,27.881,/pE4VHzhDZgvbx2QOllaXXPADiW1.jpg,2017-09-07,Home Again,False,6.1,1146
False,/61Wj1C1hrOyu6mAHARS8J5ShOzq.jpg,878,8854,en,Steel,"When a renegade military reject puts new superweapons in dangerous hands, John Henry Irons becomes Steel. Wearing body armor, wielding a fearsome electrohammer and riding a gadget-packed motorcycle, he's ready to wage war... if he can fix the untimely glitches in his untested gear.",23.248,/hbH8oXJZPwcYxaa1JrUMq4ogg7G.jpg,1997-08-15,Steel,False,4.3,234
False,/wy4yQpONIh1e5qyvi0j7a9ha8Kp.jpg,35,14671,en,Summer School,"A high-school gym teacher has big plans for the summer, but is forced to cancel them to teach a ""bonehead"" English class for misfit goof-off students. Fortunately, his unconventional brand of teaching fun field trips begins to connect with them, and even inspires ardor in some.",22.176,/s1Ad6q0XnVS6u1yoaYghHw5dskv.jpg,1987-07-22,Summer School,False,6.4,243
False,/6mJrgL7Mi13XjJeGYJFlD6UEVQw.jpg,16,438695,en,Sing 2,"Buster and his new cast now have their sights set on debuting a new show at the Crystal Tower Theater in glamorous Redshore City. But with no connections, he and his singers must sneak into the Crystal Entertainment offices, run by the ruthless wolf mogul Jimmy Crystal, where the gang pitches the ridiculous idea of casting the lion rock legend Clay Calloway in their show. Buster must embark on a quest to find the now-isolated Clay and persuade him to return to the stage.",110.209,/aWeKITRFbbwY8txG5uCj4rMCfSP.jpg,2021-12-01,Sing 2,False,7.878,4141
False,/5N0mJsA8WMbZy9MVGQQdwkxaYwt.jpg,28,2453,en,Harley Davidson and the Marlboro Man,"It's the lawless future, and renegade biker Harley Davidson and his surly cowboy buddy, Marlboro, learn that a corrupt bank is about to foreclose on their friend's bar to further an expanding empire. Harley and Marlboro decide to help by robbing the crooked bank. But when they accidentally filch a drug shipment, they find themselves on the run from criminal financiers and the mob in this rugged action adventure.",16.987,/4WRdrjHyLuHRwep2UJWBoIn6KTW.jpg,1991-08-23,Harley Davidson and the Marlboro Man,False,6.3,383
False,/xFKBurykrSIkIC0vmlaZ7VDY6HT.jpg,12,11459,en,Sky High,"Set in a world where superheroes are commonly known and accepted, young Will Stronghold, the son of the Commander and Jetstream, tries to find a balance between being a normal teenager and an extraordinary being.",32.954,/oK54M9VKOCLR1u0j26ttRix0G18.jpg,2005-07-29,Sky High,False,6.235,2201
False,/fvvEakCzaC8p7nWiAt6Z1zdL5o6.jpg,35,13523,en,Sex Drive,A high school senior drives cross-country with his best friends to hook up with a babe he met online.,42.428,/pKaFgIpPtkiYTEqytKPaHzlz4Tn.jpg,2008-10-16,Sex Drive,False,6.4,1269
False,/hPHahVM3JDlE0Zexu6avavypk0g.jpg,28,13001,en,Stargate: The Ark of Truth,"SG-1 searches for an ancient weapon which could help them defeat the Ori, and discover it may be in the Ori's own home galaxy. As the Ori prepare to send ships through to the Milky Way to attack Earth, SG-1 travels to the Ori galaxy aboard the Odyssey. The International Oversight committee have their own plans and SG-1 finds themselves in a distant galaxy fighting two powerful enemies.",18.424,/kIqsCdZBmKYuPwaDnrFYzK1gqlM.jpg,2008-03-11,Stargate: The Ark of Truth,False,7.1,458
False,/qFPSiVDvhuL7E30r83R2ZxGQjWe.jpg,878,475210,en,How It Ends,A desperate father tries to return home to his pregnant wife after a mysterious apocalyptic event turns everything to chaos.,19.68,/prdFM08mGvVDA6uQxKJh8n8Vek1.jpg,2018-07-13,How It Ends,False,5.271,1840
False,/xczDgm9F3uN3PqyP5yvs3JI9HrJ.jpg,18,15764,en,Sophie's Choice,"Stingo, a young writer, moves to Brooklyn in 1947 to begin work on his first novel. As he becomes friendly with Sophie and her lover Nathan, he learns that she is a Holocaust survivor. Flashbacks reveal her harrowing story, from pre-war prosperity to Auschwitz. In the present, Sophie and Nathan's relationship increasingly unravels as Stingo grows closer to Sophie and Nathan's fragile mental state becomes ever more apparent.",14.667,/rZDPbPTFwuKgr5b9jixGFNYkGYt.jpg,1982-12-08,Sophie's Choice,False,7.3,804
False,/6bNQuKFJIamipvYclG4MEbDSLM5.jpg,28,93837,en,So Undercover,"When the FBI hires her to go undercover at a college sorority, Molly Morris (Miley Cyrus) must transform herself from a tough, streetwise private investigator to a refined, sophisticated university girl to help protect the daughter of a one-time Mobster. With several suspects on her list, Molly unexpectedly discovers that not everyone is who they appear to be, including herself.",27.659,/abR6e0FaWwwcEJEM4PY5VvjwBr1.jpg,2012-12-06,So Undercover,False,6.153,1091
False,/9caD0fGCrp96JTFFeGyI0CGNj7.jpg,36,967,en,Spartacus,"The rebellious Thracian Spartacus, born and raised a slave, is sold to Gladiator trainer Batiatus. After weeks of being trained to kill for the arena, Spartacus turns on his owners and leads the other slaves in rebellion. As the rebels move from town to town, their numbers swell as escaped slaves join their ranks. Under the leadership of Spartacus, they make their way to southern Italy, where they will cross the sea and return to their homes.",38.905,/xLPpQlFWE12cbqNJQ5Vf4eJU8ij.jpg,1960-10-13,Spartacus,False,7.5,2027
False,/xywle3yMnKbbuUaFhDMtGo1n6aw.jpg,27,355506,en,Siren,A bachelor party becomes a savage fight for survival when the groomsmen unwittingly unleash a fabled predator upon the festivities.,18.17,/dAEodQQODOtOlhiQQTW7n1eS9ft.jpg,2016-12-02,Siren,False,5.975,255
False,/tOfJuyfEbUMSSyBK24CAehphKwD.jpg,18,603204,fr,Stars at Noon,"In present-day Nicaragua, a headstrong American journalist and a mysterious English businessman strike up a romance as they become embroiled in a dangerous labyrinth of lies and conspiracies and are forced to try and escape the country.",23.639,/viR50oQCs8ObciADFGWHUyChexZ.jpg,2022-10-14,Stars at Noon,False,5.9,81
False,/80seex5P196f7pff3R8xqwd2Zo.jpg,53,134411,en,Snitch,"Construction company owner John Matthews learns that his estranged son, Jason, has been arrested for drug trafficking. Facing an unjust prison sentence for a first time offender courtesy of mandatory minimum sentence laws, Jason has nothing to offer for leniency in good conscience. Desperately, John convinces the DEA and the opportunistic DA Joanne Keeghan to let him go undercover to help make arrests big enough to free his son in return. With the unwitting help of an ex-con employee, John enters the narcotics underworld where every move could be his last in an operation that will demand all his resources, wits and courage to survive.",25.173,/unjVtbWDWIQvVUeiPUTzyykQiVF.jpg,2013-02-21,Snitch,False,6.095,2265
False,/5gTQmnGYKxDfmUWJ9GUWqrszRxN.jpg,10751,721656,en,"Happy Halloween, Scooby-Doo!","Scooby-Doo and the gang team up with their pals, Bill Nye The Science Guy and Elvira Mistress of the Dark, to solve this mystery of gigantic proportions and save Crystal Cove!",23.182,/5aL71e0XBgHZ6zdWcWeuEhwD2Gw.jpg,2020-10-06,"Happy Halloween, Scooby-Doo!",False,7.824,224
False,/ivNDj0LuziOuz0ZivgA7sxHIi3z.jpg,18,82696,en,Hope Springs,"After thirty years of marriage, a middle-aged couple attends an intense, week-long counseling session to work on their relationship.",35.42,/jTBHePOwIm2XAjGORnfPIAlVUvb.jpg,2012-08-07,Hope Springs,False,6.261,730
False,/sj78u6ym80gdHf230MXY5BjhH1V.jpg,53,457962,en,Shimmer Lake,Shot in reverse day-by-day through a week—a local sheriff embarks on a quest to unlock the mystery of three small-town criminals and a bank heist gone wrong.,21.423,/bQHhpTHiys0CZRrdDRKvXBmM5KL.jpg,2017-06-09,Shimmer Lake,False,5.847,399
False,/jMLvLxu1nc26mRoJg5Hka0NJcNd.jpg,28,402331,en,Hard Target 2,"Forced into a deadly cat-and-mouse game, a disgraced mixed martial arts fighter is hunted through the jungles of Southeast Asia.",24.172,/jO8C2AIIdFyi5ceI6whev0RYt0k.jpg,2016-07-14,Hard Target 2,False,6.052,229
False,/9fkYHcOtaz4cKmlDWw7tqUr5TUt.jpg,35,51540,en,Horrible Bosses,"For Nick, Kurt and Dale, the only thing that would make the daily grind more tolerable would be to grind their intolerable bosses into dust. Quitting is not an option, so, with the benefit of a few-too-many drinks and some dubious advice from a hustling ex-con, the three friends devise a convoluted and seemingly foolproof plan to rid themselves of their respective employers... permanently.",48.143,/uQkUwgyFHAm0jGQERPG6Z9o9Zbj.jpg,2011-07-08,Horrible Bosses,False,6.576,6114
False,/qW4hr2WweKiyztgd4Ql0wlfRYBF.jpg,27,444149,en,Hellraiser: Judgment,"Three detectives trying to stop a diabolical serial killer are sucked into a maze of otherworldly horror, where hellish denizens including the Auditor, the Assessor, and the Jury await to pass judgment.",64.305,/nYlSoysJVSvfKhMMKB6PLbXuWUK.jpg,2018-02-13,Hellraiser: Judgment,False,5.068,273
